type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,20:28:51,,1138,35.46,0.12,0,839,181,6,7,17,988,89
telemetry,20:28:52,,1139,34.06,0.18,0,571,181,6,7,17,988,89
telemetry,20:28:52,,1139,35.93,0.12,0,699,180,6,7,17,989,89
telemetry,20:28:53,,1140,34.99,0.12,0,248,181,6,7,18,989,89
telemetry,20:28:53,,1140,34.53,0.12,0,536,181,6,7,17,989,89
telemetry,20:28:54,,1141,35.46,0.06,0,803,181,6,7,18,988,89
telemetry,20:28:54,,1141,35.46,0.18,0,547,181,6,7,18,988,89
telemetry,20:28:55,,1142,34.99,0.18,0,605,181,6,8,18,988,89
telemetry,20:28:55,,1142,34.99,0.12,0,867,181,6,8,18,988,89
telemetry,20:28:56,,1143,35.93,0.12,0,476,181,6,7,17,989,89
telemetry,20:28:56,,1143,34.53,0.18,0,719,181,6,7,17,989,89
telemetry,20:28:57,,1144,34.99,0.12,0,248,182,6,6,17,988,89
telemetry,20:28:57,,1144,35.93,0.12,0,50,181,6,6,17,988,89
telemetry,20:28:58,,1145,35.93,0.06,0,512,182,6,6,17,988,89
telemetry,20:28:58,,1145,34.53,0.18,0,195,182,6,6,17,989,89
telemetry,20:28:59,,1146,34.53,0.18,0,588,182,6,7,17,988,89
telemetry,20:28:59,,1146,34.99,0.12,0,336,182,6,6,17,989,89
telemetry,20:29:00,,1147,34.99,0.12,0,291,181,6,7,16,989,89
pc_command,20:29:00,20,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:29:00,ACK%2CSET_VALUE%2C20,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:00,,1147,34.53,25.85,20,352,182,6,6,13,991,89
telemetry,20:29:01,,1148,34.99,14.75,20,890,183,6,5,12,818,89
telemetry,20:29:01,,1148,34.53,-2.68,20,396,183,6,4,12,589,89
telemetry,20:29:02,,1149,34.99,-10.00,20,95,183,6,5,13,989,89
telemetry,20:29:02,,1149,34.99,-10.85,20,617,184,7,5,15,798,89
telemetry,20:29:03,,1150,35.46,-17.92,20,673,183,6,6,15,579,89
pc_command,20:29:03,0,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:29:03,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:03,,1150,34.99,-42.31,0,647,169,5,7,14,989,89
telemetry,20:29:04,,1151,34.99,-28.65,0,154,132,7,9,64,990,89
telemetry,20:29:04,,1151,35.46,-4.93,0,565,105,12,11,124,990,89
telemetry,20:29:05,,1152,35.46,13.96,0,572,117,12,11,115,991,89
telemetry,20:29:05,,1152,35.46,21.28,0,412,142,6,10,19,991,89
pc_command,20:29:05,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:29:05,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:29:07,Camera%20image%20saved%3A%20camera_20260910_202907_141.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:07,,1154,34.53,7.68,0,366,186,7,6,15,991,89
telemetry,20:29:07,,1154,33.12,-3.96,0,423,184,7,6,15,991,89
telemetry,20:29:08,,1155,34.99,-4.75,0,424,185,7,6,13,991,89
telemetry,20:29:08,,1155,34.99,-6.64,0,239,184,7,7,16,990,89
telemetry,20:29:09,,1156,34.53,-5.91,0,700,179,6,7,14,991,89
telemetry,20:29:09,,1156,34.99,-4.32,0,510,178,5,7,15,991,89
telemetry,20:29:10,,1157,34.99,1.82,0,270,177,6,7,13,991,89
telemetry,20:29:10,,1157,34.99,0.73,0,863,178,5,7,15,991,89
telemetry,20:29:11,,1158,34.99,0.12,0,569,179,6,7,15,991,89
telemetry,20:29:11,,1158,34.99,0.00,0,5,179,6,7,17,991,89
telemetry,20:29:12,,1159,35.46,0.06,0,374,180,6,7,18,991,89
telemetry,20:29:12,,1159,34.99,0.12,0,25,179,6,7,18,991,89
telemetry,20:29:13,,1160,34.99,0.12,0,583,179,6,6,16,990,89
telemetry,20:29:13,,1160,35.46,0.30,0,835,179,5,6,16,991,89
telemetry,20:29:14,,1161,34.99,0.12,0,514,179,6,7,17,991,89
telemetry,20:29:14,,1161,35.46,0.12,0,882,179,5,7,17,991,89
telemetry,20:29:15,,1162,35.46,0.06,0,809,179,6,6,17,991,89
telemetry,20:29:15,,1162,37.33,0.12,0,916,179,5,6,15,991,89
telemetry,20:29:16,,1163,35.46,0.12,0,641,179,5,6,15,992,89
telemetry,20:29:16,,1163,34.53,0.18,0,145,179,5,6,16,992,89
pc_command,20:29:17,20,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:17,,1164,34.99,0.18,0,293,178,5,7,16,991,89
pico_reply,20:29:17,ACK%2CSET_VALUE%2C20,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:17,,1164,34.99,23.90,20,1,186,7,5,16,575,89
telemetry,20:29:18,,1165,41.08,4.39,20,694,184,6,5,16,989,89
telemetry,20:29:18,,1165,34.53,-10.06,20,974,184,6,5,16,746,89
telemetry,20:29:19,,1166,34.53,-6.58,20,991,185,6,5,17,621,89
telemetry,20:29:19,,1167,34.53,-14.81,20,458,187,7,6,16,989,89
telemetry,20:29:20,,1167,34.99,-12.13,20,841,181,6,6,16,743,89
telemetry,20:29:20,,1168,34.99,-5.73,20,695,177,5,7,17,592,89
telemetry,20:29:21,,1168,37.33,2.43,20,259,175,5,7,17,990,89
telemetry,20:29:21,,1169,34.99,2.74,20,454,178,5,7,17,804,89
telemetry,20:29:22,,1169,34.99,-3.10,20,381,178,5,7,17,590,89
pc_command,20:29:22,0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:22,,1170,34.06,6.52,20,846,178,5,7,16,990,89
pico_reply,20:29:22,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:23,,1170,35.46,-22.98,0,484,160,5,9,16,995,89
telemetry,20:29:23,,1171,35.46,-7.56,0,675,138,7,10,22,995,89
telemetry,20:29:24,,1171,35.46,5.85,0,838,139,7,10,22,999,89
pc_command,20:29:24,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:29:24,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:29:25,Camera%20image%20saved%3A%20camera_20260910_202925_797.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:25,,1173,34.53,13.53,0,595,176,5,10,17,995,89
telemetry,20:29:26,,1173,37.33,8.78,0,228,181,6,7,17,995,88
telemetry,20:29:26,,1174,35.46,0.06,0,120,185,6,6,17,994,88
telemetry,20:29:27,,1174,35.46,-2.19,0,41,182,6,7,16,995,88
telemetry,20:29:27,,1175,34.99,-1.95,0,558,182,6,7,19,995,88
telemetry,20:29:28,,1175,34.99,0.42,0,255,182,6,6,19,995,88
telemetry,20:29:28,,1176,34.99,0.12,0,844,182,6,7,19,995,88
telemetry,20:29:29,,1176,35.46,0.18,0,982,182,6,7,19,994,88
telemetry,20:29:29,,1177,34.99,0.12,0,322,182,6,7,20,995,88
pc_command,20:29:29,26,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:29:30,ACK%2CSET_VALUE%2C26,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:29:30,,1177,34.53,34.39,26,90,187,7,5,20,710,88
telemetry,20:29:31,,1178,35.93,10.73,26,596,187,6,5,17,668,88
telemetry,20:29:31,,1178,34.53,-6.15,26,984,187,6,5,16,880,88
telemetry,20:29:31,,1179,34.99,-8.10,26,129,187,6,4,19,988,88
telemetry,20:29:32,,1179,35.93,-18.47,26,345,188,7,6,24,878,88
telemetry,20:29:32,,1180,35.46,-16.21,26,70,186,7,8,25,659,88
telemetry,20:29:33,,1180,34.99,-8.71,26,843,179,5,9,24,632,88
telemetry,20:29:33,,1181,35.46,-1.70,26,709,174,5,10,24,970,88
pc_command,20:29:34,0,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:29:34,,1181,35.46,-1.28,26,50,174,5,10,24,988,88
pico_reply,20:29:34,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:29:34,,1182,34.06,-27.68,0,269,150,5,13,27,989,88
telemetry,20:29:35,,1182,34.06,-8.41,0,375,126,10,15,114,990,88
telemetry,20:29:36,,1183,35.46,9.14,0,476,129,8,15,111,990,88
telemetry,20:29:36,,1183,34.53,17.19,0,145,147,6,13,28,990,88
pc_command,20:29:36,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:29:36,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:29:37,Camera%20image%20saved%3A%20camera_20260910_202937_866.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:29:37,,1185,35.46,10.00,0,253,187,7,8,24,990,88
telemetry,20:29:38,,1185,35.93,0.85,0,950,189,7,8,24,989,88
telemetry,20:29:38,,1186,34.53,-4.32,0,511,187,7,8,24,990,88
telemetry,20:29:39,,1186,34.99,-4.26,0,380,184,7,8,24,988,88
telemetry,20:29:39,,1187,34.99,-2.25,0,927,181,6,8,23,990,88
telemetry,20:29:40,,1187,34.99,0.18,0,773,180,6,8,20,989,88
telemetry,20:29:40,,1188,34.53,0.30,0,685,180,6,8,19,989,88
telemetry,20:29:41,,1188,34.99,0.06,0,614,179,6,8,18,989,88
telemetry,20:29:41,,1189,34.53,0.12,0,517,179,6,8,18,989,88
telemetry,20:29:42,,1189,35.93,0.12,0,446,179,6,8,18,990,88
telemetry,20:29:42,,1190,34.99,0.06,0,331,179,6,8,18,988,88
telemetry,20:29:43,,1190,34.99,0.12,0,70,179,6,8,18,988,88
telemetry,20:29:43,,1191,35.46,0.12,0,27,179,6,8,19,990,88
telemetry,20:29:44,,1191,34.99,0.12,0,851,179,6,8,19,990,88
telemetry,20:29:45,,1192,34.99,0.12,0,206,180,6,8,19,990,88
pc_command,20:29:45,30,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:29:47,,1192,36.87,0.12,0,578,180,6,8,19,990,88
pico_reply,20:29:47,ACK%2CSET_VALUE%2C30,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:29:47,,1193,34.99,29.93,30,871,186,7,6,20,727,88
telemetry,20:29:47,,1193,34.06,19.08,30,830,187,6,5,17,726,88
telemetry,20:29:47,,1194,34.99,-5.18,30,824,186,6,5,17,648,88
telemetry,20:29:47,,1194,33.12,-16.28,30,279,186,6,5,19,943,88
telemetry,20:29:48,,1195,35.46,-23.47,30,953,187,7,6,18,988,88
telemetry,20:29:48,,1195,34.99,-14.81,30,717,180,6,8,19,990,88
telemetry,20:29:49,,1196,34.99,-5.42,30,902,169,5,8,18,807,88
pc_command,20:29:49,0,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:29:49,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:29:49,,1196,36.87,-36.70,0,673,139,7,11,24,989,88
telemetry,20:29:50,,1197,35.46,-14.08,0,38,99,13,13,134,989,88
telemetry,20:29:50,,1197,34.99,10.85,0,99,100,13,12,132,990,88
pc_command,20:29:50,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:29:50,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:29:52,Camera%20image%20saved%3A%20camera_20260910_202951_999.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:52,,1199,34.53,24.57,0,959,179,8,7,16,989,89
telemetry,20:29:52,,1199,34.99,13.35,0,271,186,7,6,18,989,89
telemetry,20:29:53,,1200,34.53,0.67,0,451,185,7,6,17,989,89
telemetry,20:29:53,,1200,35.46,-4.75,0,420,185,8,6,18,989,89
telemetry,20:29:54,,1201,35.46,-5.24,0,653,186,7,6,18,989,89
telemetry,20:29:54,,1201,34.99,-7.25,0,201,186,7,7,18,989,89
telemetry,20:29:55,,1202,34.99,-5.97,0,551,182,6,7,19,989,89
pc_command,20:29:55,30,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:29:55,ACK%2CSET_VALUE%2C30,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:55,,1202,35.93,32.86,30,169,184,6,7,19,943,89
telemetry,20:29:56,,1203,35.46,20.54,30,212,185,6,5,19,988,89
telemetry,20:29:56,,1203,35.46,5.91,30,632,187,6,5,17,973,89
telemetry,20:29:57,,1204,34.99,-5.91,30,633,187,6,5,18,783,89
telemetry,20:29:57,,1204,34.99,-18.29,30,169,186,6,6,19,695,89
pc_command,20:29:58,0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:59,,1205,34.53,-13.17,30,334,187,8,7,21,602,89
telemetry,20:29:59,,1205,35.46,-15.18,30,910,183,6,8,20,788,89
pico_reply,20:29:59,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:29:59,,1206,34.99,-49.39,0,341,158,5,10,20,728,89
telemetry,20:29:59,,1206,34.99,-28.84,0,544,98,12,14,140,730,89
telemetry,20:30:00,,1207,34.99,-2.01,0,494,69,6,15,163,730,89
pc_command,20:30:00,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:30:00,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:30:01,Camera%20image%20saved%3A%20camera_20260910_203001_425.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:30:01,,1208,34.99,32.13,0,928,148,5,11,23,730,89
telemetry,20:30:02,,1209,34.53,31.09,0,844,179,5,8,20,731,89
telemetry,20:30:02,,1209,35.46,20.18,0,478,186,8,6,20,732,89
telemetry,20:30:03,,1210,35.46,4.93,0,901,186,6,5,19,732,89
telemetry,20:30:03,,1210,35.46,-2.74,0,217,185,6,5,18,731,89
telemetry,20:30:04,,1211,34.06,-2.13,0,919,184,6,5,19,732,89
telemetry,20:30:04,,1211,34.99,-9.81,0,432,184,7,6,19,732,89
telemetry,20:30:05,,1212,34.99,-10.30,0,264,185,7,7,17,732,89
pc_command,20:30:05,30,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:30:05,ACK%2CSET_VALUE%2C30,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:30:05,,1212,34.53,28.41,30,481,184,7,7,17,821,89
telemetry,20:30:06,,1213,35.46,12.31,30,428,183,6,6,18,704,89
telemetry,20:30:06,,1213,34.99,-3.10,30,298,183,6,5,16,591,89
telemetry,20:30:07,,1214,35.46,-4.32,30,638,184,6,5,18,860,89
telemetry,20:30:07,,1214,34.99,-10.42,30,687,185,7,6,18,992,89
telemetry,20:30:08,,1215,35.46,-19.14,30,722,187,7,7,17,988,89
telemetry,20:30:08,,1215,34.99,-8.53,30,738,179,6,8,17,938,89
pc_command,20:30:08,0,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:30:08,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:30:09,,1216,35.46,-43.84,0,277,166,5,9,18,707,89
telemetry,20:30:09,,1216,34.99,-27.13,0,151,123,12,12,112,712,89
telemetry,20:30:10,,1217,35.46,-3.78,0,754,94,12,13,136,715,89
telemetry,20:30:10,,1217,34.99,14.45,0,268,109,13,13,125,716,89
telemetry,20:30:11,,1218,35.46,24.20,0,968,139,7,11,23,717,89
pc_command,20:30:11,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:30:11,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,89
camera,20:30:12,Camera%20image%20saved%3A%20camera_20260910_203012_733.bmp,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:30:12,,1219,39.21,6.09,0,294,186,7,6,18,718,89
telemetry,20:30:13,,1220,35.46,-2.31,0,111,186,7,6,19,717,89
telemetry,20:30:13,,1220,35.46,-4.57,0,340,185,8,6,18,717,89
telemetry,20:30:14,,1221,34.99,-2.25,0,704,186,7,7,18,717,89
telemetry,20:30:14,,1221,35.93,-3.78,0,217,186,7,7,17,718,89
telemetry,20:30:15,,1222,34.53,-4.14,0,633,186,7,7,17,717,89
telemetry,20:30:15,,1222,34.99,-4.63,0,196,183,6,7,17,718,89
telemetry,20:30:16,,1223,35.46,-2.50,0,431,182,6,7,16,717,89
telemetry,20:30:16,,1223,35.46,0.42,0,368,181,6,7,17,718,89
telemetry,20:30:17,,1224,35.93,0.06,0,381,180,6,7,16,718,89
telemetry,20:30:17,,1224,35.93,0.12,0,264,180,6,7,15,717,89
pc_command,20:30:17,30,0,0.00,NA,0,0,0,0,0,0,NA,89
pico_reply,20:30:17,ACK%2CSET_VALUE%2C30,0,0.00,NA,0,0,0,0,0,0,NA,89
telemetry,20:30:18,,1225,34.99,33.17,30,678,184,7,5,14,990,89
telemetry,20:30:18,,1225,35.93,14.81,30,721,184,6,4,13,838,89
telemetry,20:30:19,,1226,35.46,-2.86,30,260,183,6,4,12,663,89
telemetry,20:30:19,,1226,34.99,-18.53,30,995,182,6,5,14,715,89
telemetry,20:30:20,,1227,35.46,-22.25,30,169,185,8,6,16,737,89
telemetry,20:30:20,,1227,34.99,-15.54,30,31,179,6,7,16,966,89
telemetry,20:30:21,,1228,34.53,-10.79,30,836,170,5,9,19,990,89
telemetry,20:30:21,,1229,34.99,2.92,30,915,167,5,9,20,991,89
telemetry,20:30:22,,1229,34.99,5.42,30,307,173,5,9,20,847,89
telemetry,20:30:22,,1230,35.46,6.64,30,570,177,5,9,21,713,89
telemetry,20:30:23,,1230,34.99,-2.31,30,726,180,5,9,21,729,89
telemetry,20:30:23,,1231,35.46,-1.09,30,354,179,5,9,21,601,89
telemetry,20:30:24,,1231,35.46,0.42,30,72,179,5,9,21,942,89
telemetry,20:30:24,,1232,34.99,-5.06,30,450,179,5,8,20,990,89
telemetry,20:30:25,,1232,35.46,0.12,30,538,179,5,8,19,993,89
telemetry,20:30:25,,1233,34.99,4.63,30,302,179,5,9,19,825,89
telemetry,20:30:26,,1233,35.93,-3.96,30,681,178,5,9,18,645,89
telemetry,20:30:26,,1234,34.99,-2.74,30,342,178,5,9,18,711,89
telemetry,20:30:27,,1234,34.99,4.57,30,65,178,5,9,18,720,89
telemetry,20:30:27,,1235,35.46,-1.09,30,89,178,5,9,19,987,89
telemetry,20:30:28,,1235,35.46,0.79,30,689,178,5,9,19,986,89
telemetry,20:30:28,,1236,34.99,2.56,30,740,179,5,9,20,975,89
telemetry,20:30:29,,1236,35.46,0.79,30,839,179,5,10,22,759,89
telemetry,20:30:29,,1237,35.46,-6.64,30,316,179,5,10,22,712,89
telemetry,20:30:30,,1237,35.46,4.51,30,850,179,5,10,21,587,89
telemetry,20:30:31,,1238,35.46,-1.21,30,566,179,5,9,21,804,89
telemetry,20:30:31,,1238,35.46,-1.21,30,470,179,5,10,21,991,88
telemetry,20:30:32,,1239,34.99,0.30,30,669,179,5,9,21,987,88
telemetry,20:30:32,,1239,35.46,4.08,30,334,179,5,8,20,882,88
telemetry,20:30:33,,1240,35.46,-7.50,30,674,180,5,8,21,731,88
telemetry,20:30:33,,1240,35.46,2.56,30,542,180,5,9,22,735,88
telemetry,20:30:34,,1241,35.46,1.70,30,261,180,5,9,23,611,88
pc_command,20:30:34,100,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:30:34,,1241,34.99,0.85,30,692,180,5,9,23,943,88
pico_reply,20:30:34,ACK%2CSET_VALUE%2C100,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:30:35,,1242,34.53,9.14,100,510,183,6,8,23,779,88
telemetry,20:30:35,,1242,35.46,1.76,100,485,188,7,8,23,637,88
telemetry,20:30:36,,1243,34.99,-1.70,100,902,186,7,8,22,685,88
telemetry,20:30:36,,1243,34.53,-3.65,100,702,185,7,8,22,737,88
telemetry,20:30:37,,1244,35.93,0.79,100,508,183,7,8,22,953,88
telemetry,20:30:37,,1244,35.93,0.91,100,514,183,6,8,22,987,88
telemetry,20:30:38,,1245,35.46,-1.34,100,428,183,6,8,22,992,88
pc_command,20:30:38,0,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:30:38,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:30:38,,1245,34.99,-49.63,0,208,166,5,10,22,721,88
telemetry,20:30:39,,1246,35.46,-30.42,0,304,109,13,14,130,723,88
telemetry,20:30:39,,1246,35.46,-5.30,0,67,74,12,16,158,724,88
telemetry,20:30:40,,1247,35.46,14.51,0,574,86,11,15,146,724,88
pc_command,20:30:40,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:30:40,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:30:41,Camera%20image%20saved%3A%20camera_20260910_203041_560.bmp,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:30:41,,1248,34.06,26.64,0,643,183,7,8,22,725,88
telemetry,20:30:42,,1249,35.46,14.57,0,503,187,7,6,22,725,88
telemetry,20:30:42,,1249,35.46,-3.78,0,379,187,7,6,22,725,88
telemetry,20:30:43,,1250,36.87,-9.63,0,62,187,8,7,22,725,88
telemetry,20:30:43,,1250,32.65,-10.18,0,206,188,7,7,21,725,88
telemetry,20:30:44,,1251,34.53,-8.96,0,873,182,6,8,22,725,88
telemetry,20:30:44,,1251,35.46,-5.12,0,62,179,5,9,22,726,88
pc_command,20:30:44,80,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:30:44,ACK%2CSET_VALUE%2C80,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:30:45,,1252,34.99,48.78,80,59,188,7,7,22,910,88
telemetry,20:30:45,,1252,34.53,28.53,80,575,188,7,4,17,595,88
telemetry,20:30:46,,1253,34.99,3.04,80,443,189,39,4,16,718,88
telemetry,20:30:46,,1253,35.46,-14.45,80,731,189,7,4,16,656,88
telemetry,20:30:47,,1254,35.46,-27.92,80,581,188,6,5,20,821,88
telemetry,20:30:47,,1254,35.46,-28.96,80,256,187,8,7,22,986,88
telemetry,20:30:48,,1255,37.33,-22.62,80,249,179,5,9,22,991,88
telemetry,20:30:48,,1255,34.99,-12.56,80,179,166,5,10,22,985,88
pc_command,20:30:48,0,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:30:48,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,88
telemetry,20:30:49,,1256,37.33,-50.18,0,859,119,12,13,121,760,88
telemetry,20:30:49,,1256,35.46,-22.80,0,270,50,5,17,179,766,88
telemetry,20:30:50,,1257,34.99,8.65,0,496,38,4,17,183,766,88
pc_command,20:30:50,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
pico_reply,20:30:50,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,88
camera,20:30:51,Camera%20image%20saved%3A%20camera_20260910_203051_611.bmp,0,0.00,NA,0,0,0,0,0,0,NA,87
telemetry,20:30:51,,1258,35.93,38.65,0,522,167,5,10,21,768,87
telemetry,20:30:52,,1259,34.99,30.85,0,972,188,7,7,20,768,87
telemetry,20:30:52,,1259,34.99,13.96,0,28,186,6,5,18,767,87
telemetry,20:30:53,,1260,34.53,-2.98,0,988,186,6,5,17,768,87
telemetry,20:30:53,,1260,35.93,-11.09,0,735,184,6,5,15,767,87
telemetry,20:30:54,,1261,35.46,-15.73,0,36,186,7,5,15,768,87
telemetry,20:30:54,,1261,35.46,-15.18,0,309,185,6,6,14,768,87
telemetry,20:30:55,,1262,35.93,-11.34,0,166,179,5,6,14,768,87
telemetry,20:30:55,,1262,37.33,-2.50,0,456,173,5,7,15,767,87
telemetry,20:30:56,,1263,35.93,0.36,0,97,173,5,7,15,768,87
telemetry,20:30:56,,1263,35.93,0.06,0,836,173,5,7,14,768,87
telemetry,20:30:57,,1264,35.46,0.12,0,159,173,5,7,14,768,87
telemetry,20:30:57,,1264,35.46,0.12,0,323,173,5,7,14,768,87
telemetry,20:30:58,,1265,37.33,0.12,0,298,174,5,7,14,768,87
telemetry,20:30:58,,1265,34.53,0.12,0,999,174,5,7,14,768,87
telemetry,20:30:59,,1266,35.46,0.18,0,880,174,5,7,14,768,87
telemetry,20:30:59,,1266,34.99,0.12,0,64,173,5,7,14,768,87
telemetry,20:31:00,,1267,35.46,0.12,0,226,173,5,7,14,768,87
telemetry,20:31:00,,1267,35.93,0.12,0,557,173,5,7,14,768,87
telemetry,20:31:01,,1268,35.46,0.18,0,261,173,5,7,14,768,87
telemetry,20:31:01,,1268,34.99,0.12,0,554,173,5,7,15,768,87
telemetry,20:31:02,,1269,35.93,0.12,0,802,173,5,7,15,768,87
telemetry,20:31:02,,1269,35.93,0.06,0,712,173,5,7,14,768,88
telemetry,20:31:03,,1270,35.93,0.18,0,798,173,5,7,15,768,88
telemetry,20:31:03,,1270,35.46,0.06,0,316,173,5,7,14,769,88
telemetry,20:31:04,,1271,35.46,0.12,0,639,173,5,7,15,769,88
telemetry,20:31:04,,1271,34.53,0.18,0,151,173,5,7,15,768,88
telemetry,20:31:05,,1272,35.46,0.18,0,670,173,5,7,15,769,88
telemetry,20:31:05,,1273,34.99,0.18,0,181,174,5,7,15,768,88
telemetry,20:31:06,,1273,34.99,0.18,0,485,173,5,7,15,769,88
telemetry,20:31:06,,1274,34.99,0.12,0,395,173,5,7,15,768,88
telemetry,20:31:07,,1274,35.93,0.12,0,920,173,5,7,15,768,88
telemetry,20:31:07,,1275,34.99,0.12,0,283,173,4,7,15,769,88
telemetry,20:31:08,,1275,37.33,0.06,0,92,173,5,7,15,768,88
telemetry,20:31:08,,1276,35.93,0.12,0,218,173,5,9,19,768,88
telemetry,20:31:09,,1276,34.99,0.12,0,323,174,5,9,21,769,88
telemetry,20:31:09,,1277,34.99,0.24,0,909,174,5,9,21,768,88
telemetry,20:31:10,,1277,35.93,0.12,0,856,174,5,9,21,769,88
telemetry,20:31:10,,1278,35.93,0.18,0,426,174,5,9,21,768,88
telemetry,20:31:11,,1278,35.46,0.18,0,522,174,5,9,22,768,88
telemetry,20:31:11,,1279,34.99,0.12,0,156,174,5,9,22,769,88
telemetry,20:31:12,,1279,34.99,0.12,0,708,174,5,9,22,769,88
telemetry,20:31:12,,1280,35.46,0.12,0,8,174,5,9,22,768,88
telemetry,20:31:13,,1280,35.93,0.12,0,671,173,5,9,20,768,88
telemetry,20:31:13,,1281,35.93,0.12,0,948,174,5,9,20,769,88
telemetry,20:31:14,,1281,35.46,0.12,0,263,174,5,9,20,768,88
telemetry,20:31:14,,1282,35.93,0.06,0,503,173,5,9,20,768,88
telemetry,20:31:15,,1282,35.46,0.18,0,979,173,5,9,20,768,88
telemetry,20:31:15,,1283,34.99,0.12,0,49,173,5,9,19,768,88
telemetry,20:31:16,,1283,34.99,0.18,0,226,173,5,9,20,769,88
telemetry,20:31:16,,1284,34.99,0.12,0,889,174,5,9,20,768,89
telemetry,20:31:17,,1284,35.46,0.12,0,30,174,5,9,20,769,89
telemetry,20:31:17,,1285,34.53,0.18,0,1,173,5,9,20,768,89
telemetry,20:31:18,,1285,35.93,0.18,0,403,173,5,9,20,768,89
telemetry,20:31:18,,1286,35.46,0.18,0,543,174,5,9,20,768,89
telemetry,20:31:19,,1286,34.53,0.18,0,253,173,5,9,20,768,89
telemetry,20:31:20,,1287,35.46,0.24,0,305,173,5,9,20,769,89
