type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,18:03:05,,1718,25.16,0.12,-10,312,763,770,769,767,673,97
telemetry,18:03:06,,1718,26.10,0.06,-10,214,763,770,769,767,673,97
telemetry,18:03:06,,1719,25.16,0.06,-10,538,763,771,769,768,674,97
telemetry,18:03:07,,1719,26.10,0.06,-10,566,763,770,769,767,673,97
telemetry,18:03:07,,1720,26.10,0.18,-10,987,756,767,757,767,673,97
telemetry,18:03:08,,1720,28.91,0.18,-10,435,760,767,763,768,673,97
telemetry,18:03:08,,1721,26.57,0.12,-10,629,758,769,769,767,674,97
telemetry,18:03:09,,1721,26.10,0.12,-10,846,761,770,769,767,673,97
telemetry,18:03:09,,1722,26.10,0.00,-10,804,764,770,769,767,673,97
telemetry,18:03:10,,1722,26.57,0.06,-10,692,764,770,769,767,674,97
telemetry,18:03:10,,1723,26.10,0.06,-10,932,765,770,769,767,674,97
telemetry,18:03:11,,1723,26.10,0.06,-10,959,764,770,769,767,673,97
telemetry,18:03:11,,1724,25.63,0.06,-10,296,765,771,769,767,673,97
telemetry,18:03:12,,1724,26.10,0.00,-10,312,765,770,769,767,673,97
telemetry,18:03:12,,1725,26.57,0.06,-10,906,764,770,769,767,673,97
telemetry,18:03:13,,1725,25.63,0.06,-10,520,763,771,769,767,673,97
telemetry,18:03:13,,1726,26.10,0.12,-10,632,764,770,769,767,674,97
telemetry,18:03:14,,1726,26.10,0.06,-10,787,765,770,769,767,673,97
telemetry,18:03:14,,1727,26.10,0.12,-10,747,765,770,769,767,673,97
telemetry,18:03:15,,1727,26.10,0.00,-10,175,765,770,769,767,673,97
telemetry,18:03:15,,1728,26.10,0.06,-10,994,765,770,769,767,673,97
telemetry,18:03:16,,1728,26.10,0.12,-10,216,764,770,769,767,673,97
telemetry,18:03:16,,1729,26.10,0.12,-10,367,764,770,769,767,673,97
telemetry,18:03:17,,1729,26.10,0.06,-10,196,764,770,769,767,673,97
telemetry,18:03:17,,1730,25.16,0.06,-10,858,764,770,769,767,673,97
telemetry,18:03:18,,1730,26.10,0.12,-10,80,764,770,769,767,673,97
telemetry,18:03:18,,1731,25.63,0.12,-10,67,764,770,769,767,673,97
telemetry,18:03:19,,1731,26.10,0.06,-10,613,764,770,769,767,673,97
telemetry,18:03:19,,1732,26.57,0.12,-10,933,763,770,769,767,674,97
telemetry,18:03:20,,1732,26.10,0.12,-10,323,764,770,769,767,673,97
telemetry,18:03:20,,1733,25.16,0.12,-10,163,759,769,769,767,674,97
telemetry,18:03:21,,1733,26.10,0.54,-10,1,758,768,758,762,675,97
telemetry,18:03:21,,1734,26.57,0.18,-10,659,759,768,755,762,675,97
telemetry,18:03:22,,1734,26.57,0.06,-10,34,763,770,769,767,674,97
telemetry,18:03:22,,1735,24.69,0.18,-10,811,765,771,769,767,673,97
telemetry,18:03:23,,1735,27.03,0.06,-10,497,765,771,769,767,673,97
telemetry,18:03:23,,1736,26.10,0.06,-10,77,764,770,769,768,673,97
pc_command,18:03:23,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
pico_reply,18:03:24,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
camera,18:03:25,Camera%20image%20saved%3A%20camera_20260910_180325_197.bmp,0,0.00,NA,0,0,0,0,0,0,NA,97
telemetry,18:03:25,,1737,26.10,0.06,-10,895,763,771,769,768,674,97
telemetry,18:03:25,,1738,26.10,0.06,-10,996,764,770,769,767,673,97
telemetry,18:03:26,,1738,27.03,0.12,-10,555,764,771,769,767,674,97
telemetry,18:03:26,,1739,25.16,0.12,-10,16,764,771,769,768,674,97
telemetry,18:03:27,,1739,26.10,0.06,-10,336,764,771,769,767,673,97
telemetry,18:03:27,,1740,26.10,0.00,-10,3,764,771,769,768,673,97
telemetry,18:03:28,,1740,25.16,0.06,-10,119,764,771,769,767,673,97
telemetry,18:03:28,,1741,26.10,0.06,-10,205,764,770,769,767,673,97
telemetry,18:03:29,,1741,25.63,0.12,-10,857,763,770,769,767,673,97
pc_command,18:03:29,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
pico_reply,18:03:29,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
camera,18:03:30,Camera%20image%20saved%3A%20camera_20260910_180330_818.bmp,0,0.00,NA,0,0,0,0,0,0,NA,97
telemetry,18:03:30,,1743,26.57,0.06,-10,8,764,771,769,768,673,97
telemetry,18:03:31,,1743,26.10,0.00,-10,40,764,770,769,767,673,97
telemetry,18:03:31,,1744,26.57,0.06,-10,332,764,770,769,767,673,97
telemetry,18:03:32,,1744,26.10,0.12,-10,676,764,771,769,767,673,97
telemetry,18:03:32,,1745,26.57,0.12,-10,452,764,771,769,767,672,97
telemetry,18:03:33,,1745,25.16,0.06,-10,657,764,771,769,767,673,97
telemetry,18:03:33,,1746,27.03,0.06,-10,72,764,771,769,768,673,97
telemetry,18:03:34,,1746,26.57,0.06,-10,272,764,771,769,768,673,97
telemetry,18:03:34,,1747,26.10,0.06,-10,503,764,770,769,767,674,97
telemetry,18:03:35,,1747,25.63,0.06,-10,99,764,771,769,768,674,97
pc_command,18:03:35,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
pico_reply,18:03:35,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
camera,18:03:36,Camera%20image%20saved%3A%20camera_20260910_180336_657.bmp,0,0.00,NA,0,0,0,0,0,0,NA,97
telemetry,18:03:36,,1749,26.57,0.06,-10,627,764,770,769,768,671,97
telemetry,18:03:37,,1749,26.57,0.12,-10,801,764,771,769,768,673,97
telemetry,18:03:37,,1750,26.10,0.12,-10,321,764,771,769,768,674,97
telemetry,18:03:38,,1750,26.10,0.06,-10,67,764,771,769,767,673,97
telemetry,18:03:38,,1751,26.10,0.12,-10,708,764,771,769,767,673,97
telemetry,18:03:39,,1751,26.10,0.06,-10,239,764,770,769,767,674,97
telemetry,18:03:39,,1752,26.10,0.06,-10,418,764,771,769,768,674,97
telemetry,18:03:40,,1752,26.57,0.06,-10,198,764,771,769,768,674,97
pc_command,18:03:40,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
pico_reply,18:03:40,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
camera,18:03:41,Camera%20image%20saved%3A%20camera_20260910_180341_285.bmp,0,0.00,NA,0,0,0,0,0,0,NA,97
telemetry,18:03:41,,1753,26.57,0.00,-10,799,764,768,772,767,673,97
telemetry,18:03:41,,1754,26.57,0.06,-10,821,763,770,769,767,674,97
telemetry,18:03:42,,1754,26.10,0.00,-10,619,764,771,769,767,674,97
telemetry,18:03:42,,1755,26.57,0.00,-10,534,764,770,769,767,674,97
telemetry,18:03:43,,1755,26.10,0.12,-10,62,764,771,769,767,674,97
telemetry,18:03:43,,1756,25.63,0.06,-10,113,762,768,757,767,673,97
telemetry,18:03:44,,1756,26.10,0.00,-10,20,758,768,766,767,673,97
telemetry,18:03:44,,1757,26.10,0.12,-10,241,756,768,767,767,674,97
telemetry,18:03:45,,1757,25.16,0.06,-10,979,763,770,769,768,673,97
telemetry,18:03:45,,1758,26.57,0.06,-10,806,765,771,769,767,673,97
telemetry,18:03:46,,1758,26.10,0.00,-10,798,765,770,769,767,673,97
telemetry,18:03:46,,1759,26.57,0.12,-10,804,765,770,769,767,674,97
telemetry,18:03:47,,1759,26.57,0.12,-10,188,764,770,769,767,674,97
telemetry,18:03:47,,1760,26.10,0.12,-10,837,765,770,769,767,673,97
telemetry,18:03:48,,1760,26.10,0.06,-10,113,765,770,769,767,673,97
telemetry,18:03:48,,1761,26.10,0.06,-10,129,765,770,769,767,673,97
telemetry,18:03:49,,1761,25.16,0.06,-10,284,765,770,769,768,674,97
telemetry,18:03:49,,1762,26.57,0.06,-10,354,765,770,769,767,673,97
telemetry,18:03:50,,1762,26.10,0.12,-10,382,765,770,769,767,673,97
telemetry,18:03:50,,1763,26.57,0.06,-10,555,765,771,769,767,674,97
telemetry,18:03:51,,1763,26.10,0.00,-10,238,765,770,769,767,673,97
telemetry,18:03:51,,1764,27.03,0.12,-10,963,765,770,769,768,673,97
telemetry,18:03:52,,1764,26.10,0.12,-10,224,765,770,769,767,674,97
telemetry,18:03:52,,1765,25.63,0.00,-10,405,765,770,769,767,674,97
telemetry,18:03:53,,1765,24.69,0.06,-10,67,765,770,769,767,674,97
telemetry,18:03:53,,1766,26.57,0.12,-10,541,765,770,769,767,673,97
telemetry,18:03:54,,1766,26.57,0.12,-10,769,765,771,769,767,674,97
telemetry,18:03:54,,1767,27.03,0.06,-10,679,764,770,769,767,673,97
telemetry,18:03:55,,1767,26.10,0.06,-10,990,760,768,769,767,674,97
telemetry,18:03:55,,1768,27.03,0.06,-10,621,761,767,745,760,675,97
telemetry,18:03:56,,1768,26.57,0.24,-10,710,761,768,763,757,675,97
telemetry,18:03:56,,1769,25.63,0.18,-10,953,761,767,763,757,675,97
telemetry,18:03:57,,1769,26.57,0.06,-10,20,761,768,769,768,673,97
telemetry,18:03:57,,1770,27.03,0.06,-10,173,764,771,770,768,673,97
telemetry,18:03:58,,1770,26.10,0.00,-10,658,764,771,769,768,674,97
telemetry,18:03:58,,1771,26.10,0.06,-10,941,764,771,769,768,674,97
telemetry,18:03:59,,1771,26.57,0.06,-10,723,764,771,770,768,673,97
telemetry,18:03:59,,1772,26.10,0.06,-10,486,763,770,769,768,673,97
telemetry,18:04:00,,1772,25.63,0.06,-10,354,765,771,769,768,673,97
telemetry,18:04:00,,1773,26.57,0.12,-10,87,764,771,769,768,674,97
telemetry,18:04:01,,1773,27.50,0.06,-10,319,765,770,770,768,674,97
telemetry,18:04:01,,1774,26.57,0.06,-10,570,764,770,770,768,674,97
telemetry,18:04:02,,1774,25.63,0.06,-10,143,765,770,769,768,673,97
pc_command,18:04:02,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
telemetry,18:04:02,,1775,25.63,0.06,-10,477,764,770,769,768,673,97
pico_reply,18:04:02,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
camera,18:04:04,Camera%20image%20saved%3A%20camera_20260910_180404_087.bmp,0,0.00,NA,0,0,0,0,0,0,NA,97
telemetry,18:04:04,,1776,27.50,0.06,-10,88,765,771,770,768,673,97
telemetry,18:04:04,,1777,25.16,0.06,-10,977,764,770,769,768,673,97
telemetry,18:04:05,,1777,26.57,0.12,-10,287,765,770,769,768,673,97
telemetry,18:04:05,,1778,26.57,0.06,-10,748,764,770,770,768,673,97
telemetry,18:04:06,,1778,26.10,0.06,-10,880,764,771,769,768,673,97
telemetry,18:04:06,,1779,26.10,0.06,-10,485,765,770,770,768,673,97
pc_command,18:04:06,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
pico_reply,18:04:06,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,97
camera,18:04:08,Camera%20image%20saved%3A%20camera_20260910_180408_148.bmp,0,0.00,NA,0,0,0,0,0,0,NA,97
telemetry,18:04:08,,1780,24.69,0.06,-10,431,765,770,772,769,673,97
telemetry,18:04:08,,1781,26.57,0.06,-10,100,764,770,770,768,674,97
telemetry,18:04:09,,1781,26.57,0.06,-10,219,765,771,770,768,673,97
telemetry,18:04:09,,1782,26.57,0.06,-10,456,764,771,770,768,674,97
telemetry,18:04:10,,1782,26.57,0.00,-10,145,765,770,770,768,674,97
telemetry,18:04:10,,1783,27.03,0.00,-10,505,765,770,770,768,674,97
telemetry,18:04:11,,1783,26.10,0.06,-10,277,764,771,769,768,674,97
telemetry,18:04:11,,1784,26.57,0.12,-10,484,765,770,770,768,674,97
telemetry,18:04:12,,1784,26.57,0.06,-10,531,765,770,769,768,673,97
telemetry,18:04:12,,1785,26.10,0.06,-10,911,764,770,770,768,673,97
telemetry,18:04:13,,1785,27.03,0.12,-10,927,764,770,769,768,673,97
telemetry,18:04:13,,1786,26.10,0.06,-10,233,765,770,770,768,673,97
telemetry,18:04:14,,1786,26.10,0.12,-10,358,765,770,770,768,673,97
telemetry,18:04:14,,1787,26.57,0.00,-10,699,764,769,769,767,674,97
telemetry,18:04:15,,1787,26.10,0.06,-10,140,764,766,756,767,673,97
telemetry,18:04:15,,1788,26.10,0.06,-10,973,764,767,666,767,673,97
telemetry,18:04:16,,1788,26.10,0.06,-10,654,764,769,767,767,673,97
telemetry,18:04:16,,1789,26.10,0.00,-10,524,765,770,769,767,673,97
telemetry,18:04:17,,1789,26.10,0.12,-10,867,765,771,769,767,673,97
telemetry,18:04:17,,1790,26.57,0.06,-10,112,765,770,769,767,673,97
telemetry,18:04:18,,1790,26.10,0.06,-10,772,765,771,769,767,673,97
telemetry,18:04:18,,1791,26.57,0.12,-10,574,765,771,769,767,673,97
telemetry,18:04:19,,1791,26.10,0.06,-10,225,765,770,769,767,673,97
telemetry,18:04:19,,1792,26.57,0.06,-10,671,765,771,769,767,673,97
telemetry,18:04:20,,1792,26.10,0.12,-10,683,765,771,769,767,672,97
telemetry,18:04:20,,1793,26.57,0.06,-10,71,764,771,769,767,673,97
telemetry,18:04:21,,1793,26.10,0.12,-10,853,764,771,769,767,673,97
telemetry,18:04:21,,1794,26.10,0.18,-10,531,765,771,769,767,673,97
telemetry,18:04:22,,1794,27.03,0.06,-10,475,764,771,769,767,673,97
telemetry,18:04:22,,1795,26.10,0.06,-10,369,765,771,769,767,673,97
telemetry,18:04:23,,1795,26.10,0.12,-10,171,764,771,769,767,673,97
telemetry,18:04:23,,1796,25.63,0.12,-10,546,764,771,769,767,672,97
telemetry,18:04:24,,1796,26.10,0.06,-10,24,764,771,769,767,673,97
telemetry,18:04:24,,1797,26.57,0.06,-10,294,764,770,769,767,673,97
telemetry,18:04:25,,1797,26.10,0.06,-10,543,764,770,769,767,673,97
telemetry,18:04:25,,1798,25.63,0.06,-10,602,764,771,769,767,673,97
