type,received_at,event_text_encoded,uptime_s,temp_c,gyro_z_dps,command_value,random,pd0,pd1,pd2,pd3,photoreflector_adc,wifi_signal_quality
telemetry,21:51:36,,322,28.91,0.24,100,12,79,6,5,113,618,90
telemetry,21:51:37,,322,27.97,-1.46,100,371,80,6,5,113,610,90
telemetry,21:51:37,,323,28.44,-2.62,100,625,80,6,7,114,703,90
telemetry,21:51:38,,323,27.97,0.54,100,20,79,6,7,114,693,90
telemetry,21:51:38,,324,27.97,0.54,100,413,80,6,7,114,629,90
telemetry,21:51:39,,324,27.50,1.15,100,165,78,6,7,114,741,90
telemetry,21:51:39,,325,27.03,-2.19,100,96,79,6,7,115,718,90
telemetry,21:51:40,,325,28.44,-2.74,100,162,79,6,7,115,806,90
telemetry,21:51:40,,326,27.97,0.73,100,409,80,6,7,115,834,90
pc_command,21:51:40,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
pico_reply,21:51:40,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
camera,21:51:42,Camera%20image%20saved%3A%20camera_20260910_215142_076.bmp,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,21:51:42,,327,28.44,2.37,100,361,80,6,7,115,629,90
telemetry,21:51:42,,328,27.97,1.95,100,20,79,6,7,115,711,90
telemetry,21:51:43,,328,27.97,0.42,100,312,78,6,7,115,718,90
telemetry,21:51:43,,329,27.97,-1.70,100,45,79,6,6,114,796,90
pc_command,21:51:43,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,90
telemetry,21:51:44,,329,26.57,-1.52,100,593,81,6,6,114,835,91
telemetry,21:51:44,,330,27.97,-1.46,100,585,79,4,6,119,940,91
pico_reply,21:51:44,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
camera,21:51:45,Camera%20image%20saved%3A%20camera_20260910_215145_631.bmp,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:51:45,,331,27.50,2.25,100,404,79,6,7,121,986,91
telemetry,21:51:46,,331,28.44,0.91,100,707,80,6,6,115,987,91
pc_command,21:51:46,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:51:46,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
camera,21:51:48,Camera%20image%20saved%3A%20camera_20260910_215148_813.bmp,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:51:48,,334,27.50,-1.82,100,979,80,6,7,115,664,91
telemetry,21:51:49,,334,27.97,0.79,100,398,78,6,7,115,652,91
telemetry,21:51:49,,335,27.97,1.46,100,459,79,6,7,115,717,91
telemetry,21:51:50,,335,27.97,0.91,100,841,78,6,7,114,834,91
telemetry,21:51:51,,336,31.72,0.67,100,867,80,6,7,115,816,91
telemetry,21:51:51,,336,26.10,0.67,100,959,79,6,7,115,911,91
telemetry,21:51:51,,337,28.44,0.30,100,195,80,6,7,115,961,91
telemetry,21:51:52,,337,27.97,0.06,100,951,80,6,6,114,992,91
telemetry,21:51:52,,338,28.44,-1.40,100,409,80,6,6,114,989,91
telemetry,21:51:53,,338,27.97,0.73,100,633,80,6,6,114,986,91
telemetry,21:51:53,,339,27.97,1.21,100,257,80,6,7,114,988,91
telemetry,21:51:54,,339,27.97,0.42,100,630,79,6,7,115,992,91
telemetry,21:51:54,,340,27.97,1.40,100,344,79,6,7,114,992,91
telemetry,21:51:55,,340,25.63,0.00,100,492,79,6,7,115,898,91
telemetry,21:51:55,,341,27.97,-1.34,100,705,80,5,7,114,811,91
telemetry,21:51:56,,341,27.97,-1.09,100,285,79,6,6,114,695,91
pc_command,21:51:56,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:51:56,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
camera,21:51:57,Camera%20image%20saved%3A%20camera_20260910_215157_930.bmp,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:51:58,,343,27.50,-1.28,100,522,79,6,6,114,703,91
telemetry,21:51:58,,343,27.03,-1.34,100,972,79,6,6,114,729,91
telemetry,21:51:59,,344,27.97,-1.58,100,928,79,6,6,114,666,91
telemetry,21:51:59,,344,28.44,-3.41,100,577,79,6,6,114,637,91
telemetry,21:51:59,,345,27.50,-1.58,100,970,79,6,6,114,718,91
telemetry,21:52:00,,345,27.97,1.28,100,648,78,6,6,113,726,91
telemetry,21:52:00,,346,27.50,-1.40,100,735,78,6,6,113,794,91
telemetry,21:52:01,,346,28.44,-1.28,100,522,79,6,6,113,837,91
pc_command,21:52:01,0,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:52:02,,347,27.50,1.58,100,827,80,6,7,113,928,91
pico_reply,21:52:02,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:52:02,,348,27.97,-45.30,0,192,9,4,7,168,992,91
telemetry,21:52:03,,348,30.78,-32.25,0,914,7,5,8,175,992,91
telemetry,21:52:03,,349,27.97,-18.23,0,582,5,5,9,175,992,91
telemetry,21:52:04,,349,27.97,-4.93,0,370,5,5,12,174,992,91
telemetry,21:52:04,,350,28.44,2.13,0,371,5,5,11,174,992,91
telemetry,21:52:05,,350,27.97,0.06,0,423,5,5,11,175,992,91
telemetry,21:52:05,,351,28.44,0.06,0,270,5,5,11,175,991,91
telemetry,21:52:06,,351,27.97,0.06,0,843,5,5,11,175,992,91
telemetry,21:52:06,,352,28.44,0.12,0,582,5,5,11,175,992,91
telemetry,21:52:07,,352,28.44,0.00,0,615,5,5,11,176,992,91
telemetry,21:52:07,,353,27.50,0.06,0,374,5,5,11,175,991,91
telemetry,21:52:08,,353,27.97,0.12,0,386,5,5,11,176,992,91
telemetry,21:52:08,,354,28.44,0.06,0,858,5,5,11,175,992,91
telemetry,21:52:09,,354,27.97,0.06,0,393,5,5,11,175,990,91
telemetry,21:52:09,,355,27.97,0.00,0,404,5,5,11,175,991,91
telemetry,21:52:10,,355,27.97,0.12,0,615,5,5,11,175,992,91
telemetry,21:52:10,,356,27.03,0.12,0,822,5,5,11,175,992,91
telemetry,21:52:11,,356,27.97,0.12,0,125,5,5,11,175,991,91
telemetry,21:52:11,,357,27.50,0.12,0,77,5,5,11,175,992,91
telemetry,21:52:12,,357,27.97,0.06,0,590,5,5,11,175,991,91
telemetry,21:52:12,,358,27.50,0.06,0,517,5,5,11,175,991,91
telemetry,21:52:13,,358,28.44,0.06,0,207,5,5,11,175,991,91
telemetry,21:52:13,,359,28.44,0.12,0,855,5,5,11,175,991,91
telemetry,21:52:14,,359,27.97,0.06,0,649,5,5,11,175,992,91
telemetry,21:52:14,,360,28.44,0.12,0,168,5,5,11,175,992,91
telemetry,21:52:15,,360,27.97,0.18,0,937,5,5,11,175,991,91
telemetry,21:52:15,,361,28.44,0.06,0,91,5,5,11,175,991,91
pc_command,21:52:16,-100,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:52:16,,361,28.44,0.06,0,682,5,5,11,175,992,91
pico_reply,21:52:16,ACK%2CSET_VALUE%2C-100,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:52:16,,362,27.97,-39.63,-100,397,5,5,86,147,744,91
telemetry,21:52:17,,362,28.44,-21.21,-100,77,5,7,141,105,785,91
telemetry,21:52:17,,363,28.44,1.95,-100,655,4,7,154,83,818,91
telemetry,21:52:18,,363,26.10,7.80,-100,631,5,7,147,97,844,91
telemetry,21:52:18,,364,27.97,17.68,-100,895,5,6,127,118,924,91
telemetry,21:52:19,,364,27.50,20.73,-100,214,5,5,87,147,927,91
telemetry,21:52:19,,365,27.97,23.35,-100,425,5,5,15,170,957,91
telemetry,21:52:20,,365,27.97,27.56,-100,498,6,5,8,176,988,91
telemetry,21:52:20,,366,29.84,21.15,-100,443,7,4,7,174,957,91
telemetry,21:52:21,,366,28.44,18.65,-100,991,8,4,7,169,983,91
telemetry,21:52:21,,367,27.97,17.68,-100,696,10,4,7,163,991,91
pc_command,21:52:21,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:52:22,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
camera,21:52:23,Camera%20image%20saved%3A%20camera_20260910_215223_027.bmp,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:52:23,,368,27.97,-1.34,-100,857,13,4,7,140,702,91
telemetry,21:52:23,,369,28.44,0.48,-100,471,13,4,7,141,705,91
telemetry,21:52:24,,369,28.44,0.00,-100,737,13,4,7,141,673,91
telemetry,21:52:24,,370,27.97,-1.95,-100,166,13,4,7,141,640,91
telemetry,21:52:25,,370,28.44,0.36,-100,350,13,4,7,141,590,91
telemetry,21:52:25,,371,27.97,-3.65,-100,390,13,4,7,141,586,91
telemetry,21:52:26,,371,28.44,1.76,-100,167,13,4,7,141,635,91
telemetry,21:52:26,,372,28.44,-1.03,-100,457,13,4,7,141,593,91
telemetry,21:52:27,,372,28.44,-1.34,-100,647,13,4,7,140,633,91
telemetry,21:52:27,,373,28.44,1.34,-100,154,13,4,7,140,713,91
telemetry,21:52:28,,373,27.97,-2.98,-100,743,12,4,7,141,750,91
telemetry,21:52:28,,374,28.44,2.74,-100,652,13,4,7,141,795,91
telemetry,21:52:29,,374,27.50,0.60,-100,868,13,4,7,141,754,91
telemetry,21:52:29,,375,28.44,-3.23,-100,479,13,4,7,141,800,91
telemetry,21:52:30,,375,28.91,2.80,-100,752,13,4,7,141,834,91
telemetry,21:52:30,,376,27.97,-2.68,-100,917,13,4,7,141,902,91
telemetry,21:52:31,,376,28.44,2.62,-100,108,13,4,7,142,935,91
telemetry,21:52:31,,377,27.97,-2.74,-100,614,13,4,7,142,958,91
telemetry,21:52:32,,377,27.97,0.30,-100,201,13,4,7,141,984,91
telemetry,21:52:32,,378,27.97,0.60,-100,22,13,4,7,142,980,91
pc_command,21:52:33,100,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:52:33,ACK%2CSET_VALUE%2C100,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:52:33,,378,28.44,97.68,100,750,58,6,7,119,643,91
telemetry,21:52:33,,379,27.50,83.96,100,989,174,6,5,9,595,91
telemetry,21:52:34,,379,27.97,63.59,100,20,146,70,4,7,676,91
telemetry,21:52:34,,380,28.44,46.76,100,3,64,161,5,6,705,91
telemetry,21:52:36,,380,28.44,31.76,100,532,11,182,5,5,725,91
telemetry,21:52:36,,381,28.44,18.59,100,698,10,179,6,4,713,91
telemetry,21:52:36,,381,28.44,6.28,100,373,10,180,6,4,638,91
telemetry,21:52:36,,382,28.91,-4.39,100,20,9,180,6,4,747,91
telemetry,21:52:37,,382,28.44,3.65,100,487,9,179,6,4,725,91
telemetry,21:52:37,,383,28.44,-1.82,100,579,9,179,6,4,835,91
telemetry,21:52:38,,383,28.44,0.00,100,794,8,179,6,4,813,91
telemetry,21:52:38,,384,28.44,0.06,100,167,9,179,6,4,916,91
pc_command,21:52:39,CAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:52:39,,384,28.44,0.24,100,220,9,179,6,4,951,91
pico_reply,21:52:39,ACK%2CCAPTURE,0,0.00,NA,0,0,0,0,0,0,NA,91
camera,21:52:40,Camera%20image%20saved%3A%20camera_20260910_215240_485.bmp,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:52:40,,386,29.84,0.24,100,361,9,179,6,3,705,91
telemetry,21:52:41,,386,28.91,0.42,100,113,9,179,6,4,726,91
telemetry,21:52:41,,387,27.50,1.52,100,406,9,180,6,4,706,91
telemetry,21:52:42,,387,28.91,0.42,100,723,9,179,6,4,655,91
telemetry,21:52:42,,388,28.44,0.06,100,790,9,179,6,4,734,91
telemetry,21:52:43,,388,27.50,-1.89,100,558,10,180,6,4,739,91
telemetry,21:52:43,,389,27.50,0.42,100,549,9,180,6,4,793,91
telemetry,21:52:44,,389,28.91,0.06,100,476,9,179,6,4,847,91
telemetry,21:52:44,,390,27.97,-1.21,100,883,9,180,6,4,930,91
telemetry,21:52:45,,390,28.91,-1.40,100,895,9,180,6,4,971,91
telemetry,21:52:45,,391,28.44,-1.09,100,789,9,179,6,4,992,91
telemetry,21:52:46,,391,27.97,0.60,100,14,9,179,6,4,988,91
telemetry,21:52:46,,392,27.97,-1.89,100,153,9,180,6,4,987,91
telemetry,21:52:47,,392,28.44,-1.03,100,848,9,179,6,4,989,91
telemetry,21:52:47,,393,28.44,-1.34,100,874,9,179,6,4,990,91
telemetry,21:52:48,,393,28.44,0.30,100,742,9,179,6,4,990,91
telemetry,21:52:48,,394,27.97,0.67,100,979,9,179,6,4,954,91
telemetry,21:52:49,,394,27.97,0.54,100,169,9,179,6,4,881,91
telemetry,21:52:49,,395,27.97,0.06,100,231,9,180,6,4,802,91
telemetry,21:52:50,,395,27.97,0.60,100,647,9,179,6,4,621,91
telemetry,21:52:50,,396,28.44,-1.28,100,569,9,179,6,4,592,91
pc_command,21:52:50,0,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:52:50,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:52:51,,396,27.97,-48.71,0,231,10,182,5,5,755,91
telemetry,21:52:51,,397,28.44,-48.96,0,621,85,141,5,6,765,91
telemetry,21:52:52,,397,28.44,-49.69,0,65,152,33,4,7,767,91
telemetry,21:52:52,,398,27.50,-51.09,0,676,173,6,4,9,768,91
telemetry,21:52:53,,398,28.44,-50.48,0,871,159,5,6,10,769,91
telemetry,21:52:53,,399,28.91,-47.25,0,172,99,6,6,101,768,91
telemetry,21:52:54,,399,28.91,-40.48,0,968,9,4,7,165,769,91
telemetry,21:52:54,,400,28.44,-30.18,0,994,7,4,7,173,769,91
telemetry,21:52:55,,400,28.91,-16.52,0,75,6,5,9,176,769,91
telemetry,21:52:55,,401,27.97,-2.98,0,793,6,5,10,175,769,91
telemetry,21:52:56,,401,27.97,0.30,0,584,6,5,8,174,769,91
telemetry,21:52:56,,402,28.91,0.00,0,823,6,5,8,174,769,91
telemetry,21:52:57,,402,29.37,0.06,0,395,6,5,7,174,770,91
telemetry,21:52:57,,403,29.37,0.12,0,648,6,5,7,174,769,91
telemetry,21:52:58,,403,28.44,0.12,0,128,6,5,7,174,769,91
telemetry,21:52:58,,404,28.44,0.06,0,48,6,5,7,174,770,91
telemetry,21:52:59,,404,30.78,0.06,0,813,6,5,8,174,769,91
telemetry,21:52:59,,405,27.97,0.12,0,342,6,5,8,174,770,91
telemetry,21:53:00,,405,28.44,0.06,0,919,6,5,8,175,769,91
telemetry,21:53:00,,406,29.84,0.06,0,444,6,5,8,174,769,91
telemetry,21:53:01,,406,28.44,0.06,0,910,6,5,8,175,770,91
telemetry,21:53:01,,407,27.97,0.06,0,566,6,5,8,174,769,91
telemetry,21:53:02,,407,28.44,0.12,0,801,6,5,8,174,770,91
telemetry,21:53:02,,408,28.91,0.06,0,70,6,5,8,174,769,91
telemetry,21:53:03,,408,28.91,0.12,0,119,6,5,8,175,770,91
telemetry,21:53:03,,409,27.97,0.18,0,201,6,5,8,175,770,91
pc_command,21:53:04,10,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:53:04,ACK%2CSET_VALUE%2C10,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:04,,409,28.91,3.78,10,923,6,5,8,175,736,91
telemetry,21:53:04,,410,28.44,12.50,10,892,6,5,8,176,992,91
telemetry,21:53:05,,410,28.44,6.28,10,710,7,5,8,175,990,91
telemetry,21:53:05,,411,28.44,9.69,10,869,7,4,7,172,636,91
telemetry,21:53:06,,411,28.91,11.34,10,620,7,4,8,172,715,91
telemetry,21:53:06,,412,28.44,1.76,10,190,8,4,9,172,824,91
pc_command,21:53:07,20,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:53:07,ACK%2CSET_VALUE%2C20,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:07,,412,28.44,22.43,20,453,9,4,9,170,991,91
telemetry,21:53:07,,413,28.44,13.84,20,779,11,4,9,154,746,91
telemetry,21:53:08,,413,28.44,10.85,20,811,19,5,9,130,761,91
telemetry,21:53:08,,414,28.44,5.85,20,75,64,6,9,119,990,91
telemetry,21:53:09,,414,27.97,-5.42,20,409,75,6,9,117,711,91
pc_command,21:53:09,30,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:53:09,ACK%2CSET_VALUE%2C30,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:09,,415,28.44,2.80,30,580,82,6,9,116,913,91
telemetry,21:53:10,,415,28.91,-2.31,30,798,93,6,8,111,987,91
telemetry,21:53:10,,416,27.97,3.04,30,223,90,6,8,114,860,91
telemetry,21:53:11,,416,28.44,-4.75,30,660,92,6,8,113,659,91
pc_command,21:53:11,40,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:11,,417,28.44,-1.95,30,913,91,6,8,113,602,91
pico_reply,21:53:11,ACK%2CSET_VALUE%2C40,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:12,,417,28.44,-1.15,40,62,93,6,8,111,760,91
telemetry,21:53:12,,418,27.97,-2.25,40,917,86,6,8,115,874,91
telemetry,21:53:13,,418,28.44,-1.15,40,523,92,6,8,114,988,91
telemetry,21:53:13,,419,28.91,3.90,40,382,91,6,8,113,989,91
pc_command,21:53:14,50,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:14,,419,28.44,-1.34,40,633,92,6,8,113,987,91
pico_reply,21:53:14,ACK%2CSET_VALUE%2C50,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:14,,420,28.91,-5.42,50,933,93,6,8,112,989,91
telemetry,21:53:15,,420,28.44,2.68,50,492,91,6,8,113,989,91
telemetry,21:53:15,,421,28.44,-1.03,50,84,92,6,8,113,990,91
telemetry,21:53:16,,421,28.91,0.79,50,551,92,6,8,113,990,91
pc_command,21:53:16,60,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:53:16,ACK%2CSET_VALUE%2C60,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:16,,422,28.91,2.62,60,219,93,6,8,113,988,91
telemetry,21:53:18,,422,28.91,1.15,60,954,91,6,8,114,990,91
telemetry,21:53:18,,423,28.91,-2.25,60,641,92,6,8,113,987,91
telemetry,21:53:18,,423,28.91,-1.89,60,11,92,6,8,113,988,91
telemetry,21:53:18,,424,26.57,1.09,60,567,92,6,8,113,986,91
pc_command,21:53:19,70,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:19,,424,28.91,0.42,60,738,92,6,8,113,987,91
pico_reply,21:53:19,ACK%2CSET_VALUE%2C70,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:20,,425,28.91,-2.31,70,382,92,6,8,113,986,91
telemetry,21:53:20,,425,28.44,1.89,70,442,92,6,8,113,986,91
telemetry,21:53:21,,426,28.44,-2.43,70,756,93,6,8,113,989,91
pc_command,21:53:21,80,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:21,,426,28.44,4.45,70,754,92,6,8,113,991,91
pico_reply,21:53:21,ACK%2CSET_VALUE%2C80,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:22,,427,28.91,0.18,80,427,92,6,9,113,993,91
telemetry,21:53:22,,428,28.44,1.09,80,848,93,6,9,113,929,91
telemetry,21:53:23,,428,28.44,-1.58,80,297,92,6,9,113,796,91
telemetry,21:53:23,,429,29.84,0.06,80,904,92,6,8,113,721,91
pc_command,21:53:23,100,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:53:23,ACK%2CSET_VALUE%2C100,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:24,,429,28.44,0.30,100,471,92,6,8,113,604,91
telemetry,21:53:24,,430,27.97,0.67,100,838,92,6,9,114,644,91
telemetry,21:53:25,,430,28.44,-1.40,100,717,93,6,9,113,729,91
telemetry,21:53:25,,431,27.97,0.60,100,556,92,6,9,114,706,91
telemetry,21:53:26,,431,28.91,0.12,100,515,93,6,9,113,632,91
telemetry,21:53:26,,432,28.44,-2.86,100,434,92,6,8,113,722,91
telemetry,21:53:27,,432,28.44,-2.13,100,892,93,6,8,113,721,91
telemetry,21:53:27,,433,28.91,2.98,100,112,92,6,8,114,821,91
telemetry,21:53:28,,433,28.44,1.21,100,369,92,6,9,114,900,91
telemetry,21:53:28,,434,28.91,0.42,100,857,92,6,9,115,961,91
telemetry,21:53:29,,434,28.44,0.67,100,235,93,6,9,115,992,91
telemetry,21:53:29,,435,28.44,2.01,100,416,92,6,9,115,986,91
telemetry,21:53:30,,435,28.44,0.79,100,466,92,6,10,115,988,91
telemetry,21:53:30,,436,28.91,0.30,100,851,92,6,9,114,988,91
telemetry,21:53:31,,436,28.44,-1.58,100,813,92,6,8,114,992,91
telemetry,21:53:31,,437,28.44,-1.40,100,942,92,6,9,114,967,91
telemetry,21:53:32,,437,28.44,0.85,100,585,92,6,9,114,888,91
telemetry,21:53:32,,438,28.44,0.73,100,180,92,6,9,115,801,91
telemetry,21:53:33,,438,28.91,0.48,100,174,92,6,10,115,613,91
telemetry,21:53:33,,439,28.44,0.18,100,360,92,6,10,115,598,91
telemetry,21:53:34,,439,28.91,-2.25,100,927,92,6,9,115,677,91
telemetry,21:53:34,,440,28.44,3.29,100,309,92,6,10,115,734,91
telemetry,21:53:35,,440,29.37,0.54,100,69,92,6,9,114,695,91
telemetry,21:53:35,,441,28.91,0.42,100,958,91,6,10,114,644,91
telemetry,21:53:36,,441,29.84,2.74,100,242,92,6,9,114,741,91
telemetry,21:53:36,,442,28.44,0.42,100,860,92,6,9,114,743,91
telemetry,21:53:37,,442,28.44,-2.56,100,882,92,6,9,113,797,91
telemetry,21:53:37,,443,29.84,0.36,100,953,91,6,9,112,864,91
telemetry,21:53:38,,443,27.97,0.06,100,904,92,6,9,112,925,91
telemetry,21:53:38,,444,28.91,-1.64,100,597,92,6,9,113,991,91
telemetry,21:53:39,,444,28.91,0.36,100,687,92,6,9,113,989,91
telemetry,21:53:39,,445,28.44,1.76,100,41,92,6,8,112,988,91
telemetry,21:53:40,,445,28.91,-1.46,100,556,92,6,8,112,989,91
telemetry,21:53:40,,446,28.44,-1.76,100,818,91,6,9,112,990,91
telemetry,21:53:41,,446,28.91,1.95,100,151,92,6,9,112,950,91
telemetry,21:53:41,,447,28.44,0.24,100,714,92,6,9,112,875,91
telemetry,21:53:42,,447,29.37,0.00,100,321,91,6,9,112,733,91
telemetry,21:53:42,,448,28.44,0.73,100,332,92,6,10,113,612,91
telemetry,21:53:43,,448,27.97,-1.52,100,276,91,6,10,113,673,91
telemetry,21:53:43,,449,29.37,0.54,100,852,92,6,9,113,731,91
telemetry,21:53:44,,449,28.91,0.91,100,683,91,6,9,113,703,91
telemetry,21:53:44,,450,28.91,0.97,100,127,92,6,9,113,633,91
telemetry,21:53:45,,450,28.44,0.36,100,470,92,6,10,115,730,91
telemetry,21:53:45,,451,28.44,-2.07,100,345,92,6,10,115,726,91
telemetry,21:53:46,,451,28.44,2.13,100,750,91,6,10,114,824,91
telemetry,21:53:46,,452,28.91,0.18,100,299,92,6,10,114,871,91
telemetry,21:53:47,,452,28.91,-1.89,100,492,92,6,10,115,958,91
telemetry,21:53:47,,453,28.44,0.97,100,22,92,6,10,116,991,91
telemetry,21:53:48,,453,28.91,-1.58,100,274,92,6,10,115,987,91
telemetry,21:53:48,,454,29.84,0.36,100,845,92,6,10,114,987,91
telemetry,21:53:49,,454,28.44,1.28,100,402,92,6,10,113,989,91
telemetry,21:53:49,,455,28.44,0.73,100,657,92,6,10,112,993,91
telemetry,21:53:50,,455,30.31,-2.74,100,890,92,6,10,113,983,91
telemetry,21:53:50,,456,28.91,-3.78,100,571,92,6,11,113,895,91
telemetry,21:53:51,,456,29.37,1.15,100,118,92,6,11,113,851,91
pc_command,21:53:51,0,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:53:51,ACK%2CSET_VALUE%2C0,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:51,,457,27.03,-49.57,0,779,25,6,11,128,992,91
telemetry,21:53:52,,457,28.44,-42.13,0,775,8,5,13,171,991,91
telemetry,21:53:52,,458,28.91,-29.63,0,526,7,6,15,179,991,91
telemetry,21:53:53,,458,27.97,-14.93,0,728,6,7,18,178,990,91
telemetry,21:53:53,,459,29.37,-1.89,0,428,6,8,20,174,990,91
telemetry,21:53:54,,459,28.91,4.32,0,707,6,8,18,177,990,91
telemetry,21:53:54,,460,28.44,5.00,0,230,6,7,17,177,990,91
telemetry,21:53:55,,460,29.37,7.74,0,729,6,7,17,176,990,91
telemetry,21:53:55,,461,28.91,8.65,0,813,6,7,15,177,990,91
telemetry,21:53:56,,461,28.91,11.28,0,62,6,6,14,178,990,91
telemetry,21:53:56,,462,28.44,8.96,0,802,7,6,14,177,990,91
telemetry,21:53:57,,462,29.37,8.84,0,350,7,5,13,175,990,91
telemetry,21:53:57,,463,28.91,7.43,0,610,7,5,13,175,990,91
telemetry,21:53:58,,463,28.91,2.74,0,489,8,5,12,174,990,91
pc_command,21:53:58,10,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:53:58,ACK%2CSET_VALUE%2C10,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:53:58,,464,28.91,12.56,10,709,8,5,11,170,909,91
telemetry,21:53:59,,464,29.84,10.67,10,353,9,5,10,167,704,91
telemetry,21:53:59,,465,28.91,1.15,10,635,10,5,10,162,749,91
pc_command,21:54:00,20,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:00,,465,29.84,-2.62,10,355,10,5,10,163,989,91
pico_reply,21:54:00,ACK%2CSET_VALUE%2C20,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:01,,466,28.44,18.41,20,719,13,5,10,142,686,91
telemetry,21:54:01,,466,28.44,4.32,20,118,43,6,10,125,990,91
pc_command,21:54:01,30,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:54:01,ACK%2CSET_VALUE%2C30,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:02,,467,27.97,-1.70,30,335,54,6,10,120,811,91
telemetry,21:54:02,,467,29.84,7.07,30,387,77,6,11,117,685,91
pc_command,21:54:03,40,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:03,,468,28.91,0.30,30,780,72,6,10,117,720,91
pico_reply,21:54:03,ACK%2CSET_VALUE%2C40,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:03,,468,29.37,-1.70,40,437,83,6,11,116,922,91
pc_command,21:54:03,50,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:04,,469,28.44,-2.92,40,381,67,6,10,118,991,91
pico_reply,21:54:04,ACK%2CSET_VALUE%2C50,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:04,,470,28.44,-2.01,50,547,80,6,9,115,990,91
pc_command,21:54:05,60,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:05,,470,29.37,2.31,50,971,71,6,9,116,991,91
pico_reply,21:54:05,ACK%2CSET_VALUE%2C60,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:05,,471,29.84,-4.51,60,933,0,1,5,4,992,91
pc_command,21:54:05,70,0,0.00,NA,0,0,0,0,0,0,NA,91
pico_reply,21:54:05,ACK%2CSET_VALUE%2C70,0,0.00,NA,0,0,0,0,0,0,NA,91
telemetry,21:54:06,,471,29.84,0.48,70,869,1,1,4,3,989,91
telemetry,21:54:06,,472,29.84,-1.70,70,373,1,1,4,4,878,91
